megnevezes,irsz
Pécs - Holló - dûlõ - az egész utca irányítószáma,7635
Pécs - Homok - utca - az egész utca irányítószáma,7624
Pécs - Homokgödör - dûlõ - az egész utca irányítószáma,7628
Pécs - Homokkõ - utca - az egész utca irányítószáma,7634
Pécs - Homoktetõ - az egész utca irányítószáma,7628
Pécs - Homoktetõ - utca - az egész utca irányítószáma,7628
Pécs - Homokvölgy - utca - az egész utca irányítószáma,7630
Pécs - Honvéd - utca - az egész utca irányítószáma,7624
Pécs - Honvéd - köz - az egész utca irányítószáma,7628
Pécs - Honvéd - tér - az egész utca irányítószáma,7632
Pécs - Hordós - dûlõ - az egész utca irányítószáma,7634
Pécs - Hordós - köz - az egész utca irányítószáma,7634
Pécs - Horgas - utca - az egész utca irányítószáma,7631
Pécs - Horhos - dûlõ - az egész utca irányítószáma,7634
Pécs - Hórukk - domb - az egész utca irányítószáma,7631
Pécs - Horvát - földi - dûlõ - az egész utca irányítószáma,7631
Pécs - Hosszú - földi - utca - az egész utca irányítószáma,7631
Pécs - Hóvirág - utca - az egész utca irányítószáma,7634
Pécs - HõgyesEndre - utca - az egész utca irányítószáma,7623
Pécs - Hõsök - tere - az egész utca irányítószáma,7628
Pécs - Huba - utca - az egész utca irányítószáma,7630
Pécs - Hun - utca - az egész utca irányítószáma,7628
Pécs - Hungária - utca - az egész utca irányítószáma,7624
Pécs - HunyadiJános - utca - 1 - 9,7621
Pécs - HunyadiJános - utca - 2 - 8,7621
Pécs - HunyadiJános - utca - 11 - 87,7625
Pécs - HunyadiJános - utca - 10 - 90,7625
Pécs - HunyadiJános - utca - 89 - 97,7635
Pécs - Hurok - utca - az egész utca irányítószáma,7634
Pécs - Huszár - utca - az egész utca irányítószáma,7623
Pécs - Hûvös - utca - az egész utca irányítószáma,7630
Pécs - Ibolya - utca - az egész utca irányítószáma,7628
Pécs - Idõjós - út - az egész utca irányítószáma,7636
Pécs - Ifjúmunkás - utca - az egész utca irányítószáma,7623
Pécs - Ifjúság - útja - az egész utca irányítószáma,7624
Pécs - Igló - utca - az egész utca irányítószáma,7623
Pécs - Ignác - utca - az egész utca irányítószáma,7625
Pécs - II.JánosPál - út - az egész utca irányítószáma,7632
Pécs - Íjász - utca - az egész utca irányítószáma,7630
Pécs - IllyésGyula - út - az egész utca irányítószáma,7636
Pécs - Ilona - utca - az egész utca irányítószáma,7625
Pécs - Indás - köz - az egész utca irányítószáma,7691
Pécs - Indóház - tér - az egész utca irányítószáma,7623
Pécs - Ipar - utca - az egész utca irányítószáma,7622
Pécs - Iparos - utca - Vasas - az egész utca irányítószáma,7691
Pécs - Iparsziget - utca - az egész utca irányítószáma,7630
Pécs - Irgalmasok - utcája - az egész utca irányítószáma,7621
Pécs - IrinyiJános - utca - az egész utca irányítószáma,7628
Pécs - Irma - utca - az egész utca irányítószáma,7625
Pécs - Iskola - köz - Vasas - az egész utca irányítószáma,7691
Pécs - István - utca - az egész utca irányítószáma,7625
Pécs - István - akna - az egész utca irányítószáma,7628
Pécs - Izabella - utca - az egész utca irányítószáma,7632
Pécs - Jácint - utca - az egész utca irányítószáma,7634
Pécs - Jakabhegyi - út - 1 - 17,7624
Pécs - Jakabhegyi - út - 2 - 14,7624
Pécs - Jakabhegyi - út -  - 3 - 0,7635
Pécs - János - utca - az egész utca irányítószáma,7621
Pécs - JánosiEngelAdolf - tér - az egész utca irányítószáma,7622
Pécs - JanusPannonius - utca - az egész utca irányítószáma,7621
Pécs - Jász - utca - az egész utca irányítószáma,7627
Pécs - JászaiMari - utca - az egész utca irányítószáma,7623
Pécs - Jázmin - utca - az egész utca irányítószáma,7634
Pécs - JedlikÁnyos - utca - az egész utca irányítószáma,7633
Pécs - Jegenyés - utca - az egész utca irányítószáma,7632
Pécs - Jogász - utca - az egész utca irányítószáma,7622
Pécs - Jókai - tér - az egész utca irányítószáma,7621
Pécs - Jókai - utca - 1 - 25,7621
Pécs - Jókai - utca - 2 - 18,7621
Pécs - Jókai - utca - 27 - 51,7622
Pécs - Jókai - utca -  - 3 - 0,7623
Pécs - Jonatán - köz - az egész utca irányítószáma,7635
Pécs - Jószerencse - utca - az egész utca irányítószáma,7628
Pécs - József - utca - az egész utca irányítószáma,7621
Pécs - JózsefAttila - utca - az egész utca irányítószáma,7623
Pécs - JózsefAttila - tér - Hird - az egész utca irányítószáma,7693
Pécs - Józsefháza - az egész utca irányítószáma,7628
Pécs - JuhászGyula - utca - az egész utca irányítószáma,7625
Pécs - JuhászGyula - tér - Hird - az egész utca irányítószáma,7693
Pécs - Júlia - utca - az egész utca irányítószáma,7632
Pécs - JurisicsMiklós - utca - az egész utca irányítószáma,7624
Pécs - Kacs - dûlõ - az egész utca irányítószáma,7634
Pécs - KacsóhPongrác - utca - az egész utca irányítószáma,7624
Pécs - Kacsoló - dûlõ - az egész utca irányítószáma,7628
Pécs - KaffkaMargit - utca - az egész utca irányítószáma,7623
Pécs - Kakukk - utca - az egész utca irányítószáma,7630
Pécs - Kalász - út - az egész utca irányítószáma,7693
Pécs - Kálmán - utca - az egész utca irányítószáma,7625
Pécs - Kálvária - utca - az egész utca irányítószáma,7625
Pécs - Kálvin - utca - az egész utca irányítószáma,7623
Pécs - Kamilla - utca - az egész utca irányítószáma,7632
Pécs - Kamilla - köz - az egész utca irányítószáma,7634
Pécs - KandóKálmán - utca - az egész utca irányítószáma,7623
Pécs - KanizsaiDorottya - út - az egész utca irányítószáma,7631
Pécs - Kantavári - erdészház - az egész utca irányítószáma,7635
Pécs - Kanyar - utca - az egész utca irányítószáma,7627
Pécs - Kápa - köz - az egész utca irányítószáma,7628
Pécs - Kápolna - domb - az egész utca irányítószáma,7634
Pécs - Kápolna - tér - Hird - az egész utca irányítószáma,7693
Pécs - Káponya - az egész utca irányítószáma,7631
Pécs - Kaposvári - út - az egész utca irányítószáma,7625
Pécs - Káposztásvölgyi - út - az egész utca irányítószáma,7627
Pécs - Káptalan - utca - az egész utca irányítószáma,7621
Pécs - Kaptató - utca - az egész utca irányítószáma,7631
Pécs - Kapu - dûlõ - az egész utca irányítószáma,7627
Pécs - Kapu - köz - az egész utca irányítószáma,7627
Pécs - Karancs - utca - az egész utca irányítószáma,7630
Pécs - Kardos - út - az egész utca irányítószáma,7635
Pécs - Kardosúti - menedékház - az egész utca irányítószáma,7635
Pécs - Karó - dûlõ - az egész utca irányítószáma,7634
Pécs - Karolina - utca - az egész utca irányítószáma,7632
Pécs - Károly - tér - az egész utca irányítószáma,7627
Pécs - Károly - utca - az egész utca irányítószáma,7627
Pécs - Karsztos - dûlõ - az egész utca irányítószáma,7635
Pécs - Karvaly - dûlõ - az egész utca irányítószáma,7635
Pécs - Kassa - utca - az egész utca irányítószáma,7623
Pécs - KassákLajos - utca - az egész utca irányítószáma,7632
Pécs - Kastély - utca - az egész utca irányítószáma,7630
Pécs - Katalin - utca - az egész utca irányítószáma,7626
Pécs - KatonaJózsef - utca - az egész utca irányítószáma,7628
Pécs - Katus - utca - az egész utca irányítószáma,7630
Pécs - Kavicsos - út - az egész utca irányítószáma,7628
Pécs - Kazinczy - utca - az egész utca irányítószáma,7621
Pécs - Kecske - domb - az egész utca irányítószáma,7634
Pécs - Kedves - utca - az egész utca irányítószáma,7628
Pécs - Keleti - sor - az egész utca irányítószáma,7628
Pécs - KeletiKõhid - dûlõ - az egész utca irányítószáma,7632
Pécs - KellerJános - utca - az egész utca irányítószáma,7629
Pécs - Kéméndi - sor - az egész utca irányítószáma,7636
Pécs - KeményZsigmond - utca - az egész utca irányítószáma,7631
Pécs - Kenderfonó - utca - Hird - az egész utca irányítószáma,7693
Pécs - Kenderföld - utca - az egész utca irányítószáma,7636
Pécs - Kénes - út - az egész utca irányítószáma,7628
Pécs - Kerékhegy - az egész utca irányítószáma,7691
Pécs - Kerékhegyi - út - az egész utca irányítószáma,7693
Pécs - KerényiKároly - utca - az egész utca irányítószáma,7633
Pécs - Kert - utca - az egész utca irányítószáma,7627
Pécs - Kertes - dûlõ - az egész utca irányítószáma,7634
Pécs - Kertész - utca - az egész utca irányítószáma,7632
Pécs - Kertszéli - út - az egész utca irányítószáma,7631
Pécs - Kertváros - utca - az egész utca irányítószáma,7632
Pécs - Kerülõ - út - az egész utca irányítószáma,7636
Pécs - Keskeny - dûlõ - az egész utca irányítószáma,7634
Pécs - Keszeg - sor - az egész utca irányítószáma,7634
Pécs - Keszüi - út - az egész utca irányítószáma,7632
Pécs - Kétágú - utca - az egész utca irányítószáma,7634
Pécs - Kígyó - utca - az egész utca irányítószáma,7629
Pécs - Kilátó - utca - az egész utca irányítószáma,7630
Pécs - Kilincs - utca - az egész utca irányítószáma,7630
Pécs - Kincses - út - az egész utca irányítószáma,7631
Pécs - Kinizsi - utca - az egész utca irányítószáma,7628
Pécs - Király - utca - 1 - 51,7621
Pécs - Király - utca - 2 - 48,7621
Pécs - Király - utca -  - 3 - 0,7626
Pécs - Királykerti - út - az egész utca irányítószáma,7628
Pécs - Kis - utca - az egész utca irányítószáma,7636
Pécs - Kis - köz - Vasas - az egész utca irányítószáma,7691
Pécs - Kisbalokány - dûlõ - az egész utca irányítószáma,7630
Pécs - Kisbirtok - dûlõ - az egész utca irányítószáma,7631
Pécs - Kisboldogasszony - utca - az egész utca irányítószáma,7625
Pécs - Kisdeindol - tetõ - az egész utca irányítószáma,7635
Pécs - Kisdeindol - dûlõ - az egész utca irányítószáma,7635
Pécs - Kisdeindol - köz - az egész utca irányítószáma,7635
Pécs - Kisdeindolhegyhát - dûlõ - az egész utca irányítószáma,7635
Pécs - Kisdeindolhegyhát - köz - az egész utca irányítószáma,7635
Pécs - Kisdeindoli - út - az egész utca irányítószáma,7635
Pécs - KisfaludySándor - utca - az egész utca irányítószáma,7621
Pécs - Kisflórián - utca - az egész utca irányítószáma,7621
Pécs - Kisgyõr - iskola - az egész utca irányítószáma,7628
Pécs - Kishegyi - dûlõ - az egész utca irányítószáma,7629
Pécs - Kiskerti - dûlõ - az egész utca irányítószáma,7628
Pécs - Kiskõszeg - utca - az egész utca irányítószáma,7630
Pécs - Kis - köves - dûlõ - az egész utca irányítószáma,7691
Pécs - Kis - köz - az egész utca irányítószáma,7691
Pécs - Kislõtér - utca - az egész utca irányítószáma,7634
Pécs - Kis - máli - út - az egész utca irányítószáma,7634
Pécs - Kismélyvölgy - dûlõ - az egész utca irányítószáma,7635
Pécs - Kismélyvölgy - Hegyhát - dûlõ - az egész utca irányítószáma,7635
Pécs - Kispiricsizma - dûlõ - az egész utca irányítószáma,7627
Pécs - Kispostavölgy - tetõ - az egész utca irányítószáma,7631
Pécs - Kispostavölgyi - út - az egész utca irányítószáma,7631
Pécs - Kis - réti - út - az egész utca irányítószáma,7636
Pécs - KissErnõ - utca - az egész utca irányítószáma,7626
Pécs - KissJános - utca - az egész utca irányítószáma,7631
Pécs - KissJózsef - utca - az egész utca irányítószáma,7625
Pécs - Kisszkókó - dûlõ - az egész utca irányítószáma,7635
Pécs - Klapka - utca - az egész utca irányítószáma,7628
Pécs - KlebelsbergKuno - sétány - az egész utca irányítószáma,7621
Pécs - KlimóGyörgy - utca - az egész utca irányítószáma,7624
Pécs - KócziánSándor - utca - az egész utca irányítószáma,7624
Pécs - Kócsag - köz - az egész utca irányítószáma,7634
Pécs - Kócsag - utca - az egész utca irányítószáma,7634
Pécs - KodályZoltán - utca - az egész utca irányítószáma,7624
Pécs - Kodó - dûlõ - az egész utca irányítószáma,7634
Pécs - KodolányiJános - utca - az egész utca irányítószáma,7632
Pécs - Koksz - utca - az egész utca irányítószáma,7630
Pécs - Koller - utca - az egész utca irányítószáma,7626
Pécs - Kolónia - utca - az egész utca irányítószáma,7628
Pécs - Kolozsvár - utca - az egész utca irányítószáma,7623
Pécs - Koma - dûlõ - az egész utca irányítószáma,7634
Pécs - KomjátAladár - utca - az egész utca irányítószáma,7629
Pécs - Komlói - út -  - 3 - 0,7628
Pécs - Komlói - út - 1 - 69,7629
Pécs - Komlói - út - 2 - 58,7629
Pécs - Kopács - utca - az egész utca irányítószáma,7622
Pécs - Kórház - tér - az egész utca irányítószáma,7624
Pécs - Kórház - utca - az egész utca irányítószáma,7627
Pécs - Kormoskõsor - az egész utca irányítószáma,7629
Pécs - Korsó - dûlõ - az egész utca irányítószáma,7634
Pécs - Korsó - utca - az egész utca irányítószáma,7634
Pécs - Kósavölgyi - út - az egész utca irányítószáma,7691
Pécs - Kosártanya - Hird - az egész utca irányítószáma,7693
Pécs - Kossuth - tér - az egész utca irányítószáma,7621
Pécs - KosztolányiDezsõ - utca - Hird - az egész utca irányítószáma,7693
Pécs - Kotyogó - dûlõ - az egész utca irányítószáma,7635
Pécs - KovácsBéla - utca - az egész utca irányítószáma,7634
Pécs - Kovácstelepi - sportpálya - az egész utca irányítószáma,7634
Pécs - Kozári - vadászház - az egész utca irányítószáma,7628
Pécs - Kõbánya - dûlõ - az egész utca irányítószáma,7635
Pécs - Kõbánya - utca - Vasas - az egész utca irányítószáma,7691
Pécs - Kõhíd - tér - az egész utca irányítószáma,7632
Pécs - Kökényes - köz - az egész utca irányítószáma,7635
Pécs - Kökényi - út - az egész utca irányítószáma,7636
Pécs - Kökénypuszta - az egész utca irányítószáma,7639
Pécs - Kökörcsin - dûlõ - az egész utca irányítószáma,7693
Pécs - KölcseyFerenc - utca - az egész utca irányítószáma,7629
Pécs - Könyök - utca - az egész utca irányítószáma,7626
Pécs - Körmöcz - utca - az egész utca irányítószáma,7627
Pécs - Körömvirág - utca - az egész utca irányítószáma,7631
Pécs - Kõrös - utca - az egész utca irányítószáma,7629
Pécs - KõrösiCsomaSándor - utca - az egész utca irányítószáma,7633
Pécs - Körtés - köz - az egész utca irányítószáma,7635
